date;state;country;confirmed;confirmed_filtered;confirmed_DR;confirmed_filtered_DR
2020-03-20;no;Philippines;230.0;267.19999999999993;15.452380952380956;6.43761638733706
2020-03-20;no;Poland;425.0;440.19999999999993;3.950191570881227;4.8141280353200875
2020-03-20;no;Portugal;1020.0;1026.6;2.6258741258741267;3.854037759796922
2020-03-20;no;Netherlands;2994.0;3067.9999999999995;5.305761753269708;5.48427672955975
2020-03-20;no;Qatar;470.0;471.39999999999986;51.185185185185205;47.553264604811055
2020-03-20;no;Russia;253.0;254.39999999999995;3.767295597484278;4.398009950248758
2020-03-20;no;Rwanda;17.0;13.799999999999997;2.444444444444445;
2020-03-20;no;Saint Kitts and Nevis;0.0;0.0;;
2020-03-20;no;Saint Lucia;2.0;1.9999999999999996;inf;
2020-03-20;no;Saint Vincent and the Grenadines;1.0;0.9999999999999998;inf;
2020-03-20;no;San Marino;144.0;140.2;10.18666666666667;12.77887788778877
2020-03-20;no;Sao Tome and Principe;0.0;0.0;;
2020-03-20;no;Saudi Arabia;344.0;338.4;3.0404624277456658;4.47557003257329
2020-03-20;no;Senegal;38.0;42.79999999999999;9.523809523809527;
2020-03-20;no;Serbia;135.0;142.79999999999998;4.115384615384617;4.180708180708182
2020-03-20;no;Seychelles;7.0;6.199999999999999;3.7777777777777795;
2020-03-20;no;Sierra Leone;0.0;0.0;;
2020-03-20;no;Singapore;385.0;385.99999999999994;9.65740740740741;9.211640211640212
2020-03-20;no;Slovakia;137.0;145.59999999999997;7.604166666666669;5.388888888888891
2020-03-20;no;Romania;308.0;328.99999999999994;11.736111111111114;6.154294032023289
2020-03-20;no;El Salvador;1.0;1.5999999999999996;1.3333333333333337;
2020-03-20;no;Egypt;285.0;271.5999999999999;5.520599250936331;8.892121212121221
2020-03-20;no;Ecuador;367.0;394.4;1.763020833333334;2.213888888888889
2020-03-20;Hunan;China;1018.0;1017.9999999999999;inf;inf
2020-03-20;Inner Mongolia;China;75.0;74.99999999999999;inf;
2020-03-20;Isle of Man;United Kingdom;1.0;1.3999999999999997;0.6666666666666667;
2020-03-20;Jiangsu;China;631.0;631.3999999999999;inf;3155.6666666668466
2020-03-20;Jiangxi;China;935.0;935.1999999999998;inf;9350.66666666454
2020-03-20;Jilin;China;93.0;92.99999999999997;inf;
2020-03-20;Liaoning;China;126.0;125.79999999999998;250.66666666666677;418.2222222222163
2020-03-20;Macau;China;17.0;18.199999999999996;16.33333333333334;
2020-03-20;Manitoba;Canada;17.0;17.4;16.33333333333334;
2020-03-20;Martinique;France;32.0;29.999999999999993;3.7948717948717956;
2020-03-20;Mayotte;France;6.0;5.999999999999998;2.666666666666667;
2020-03-20;Montserrat;United Kingdom;1.0;0.9999999999999998;inf;
2020-03-20;New Brunswick;Canada;11.0;13.399999999999999;inf;
2020-03-20;New Caledonia;France;2.0;2.3999999999999995;1.3333333333333337;
2020-03-20;New South Wales;Australia;353.0;406.3999999999999;7.186046511627908;4.523941068139965
2020-03-20;Newfoundland and Labrador;Canada;4.0;4.999999999999999;6.66666666666667;
2020-03-20;Ningxia;China;75.0;74.99999999999999;inf;
2020-03-20;Northern Territory;Australia;3.0;2.5999999999999996;1.6666666666666672;
2020-03-20;Northwest Territories;Canada;0.0;0.0;;
2020-03-20;Nova Scotia;Canada;15.0;17.999999999999996;9.111111111111114;
2020-03-20;Ontario;Canada;308.0;317.5999999999999;6.022988505747128;6.18787878787879
2020-03-20;Prince Edward Island;Canada;2.0;1.9999999999999996;3.333333333333335;
2020-03-20;Qinghai;China;18.0;17.999999999999996;inf;
2020-03-20;Quebec;Canada;139.0;150.79999999999995;5.244444444444447;4.446859903381645
2020-03-20;Queensland;Australia;184.0;180.39999999999998;3.1259259259259267;4.373253493013973
2020-03-20;Recovered;Canada;0.0;0.0;;
2020-03-20;Reunion;France;28.0;32.599999999999994;2.250000000000001;
2020-03-20;Saint Barthelemy;France;3.0;2.9999999999999996;inf;
2020-03-20;Saint Pierre and Miquelon;France;0.0;0.0;;
2020-03-20;Hubei;China;67800.0;67799.99999999999;inf;225999.11111439983
2020-03-20;Saskatchewan;Canada;20.0;24.399999999999995;2.4444444444444446;
2020-03-20;Hong Kong;China;256.0;246.99999999999994;5.733333333333335;8.002442002442006
2020-03-20;Heilongjiang;China;484.0;483.39999999999986;483.00000000000017;1207.5000000000684
2020-03-20;Anguilla;United Kingdom;0.0;0.0;;
2020-03-20;Anhui;China;990.0;989.9999999999998;inf;3.711372126319959e+31
2020-03-20;Aruba;Netherlands;5.0;5.3999999999999995;8.66666666666667;
2020-03-20;Australian Capital Territory;Australia;6.0;8.2;2.8888888888888893;
2020-03-20;Beijing;China;491.0;493.19999999999993;43.63636363636364;40.75706214689262
2020-03-20;Bermuda;United Kingdom;2.0;2.3999999999999995;1.3333333333333337;
2020-03-20;Bonaire, Sint Eustatius and Saba;Netherlands;0.0;0.0;;
2020-03-20;British Columbia;Canada;271.0;307.19999999999993;5.396078431372551;3.7850467289719627
2020-03-20;British Virgin Islands;United Kingdom;0.0;0.0;;
2020-03-20;Cayman Islands;United Kingdom;3.0;2.5999999999999996;2.3333333333333344;
2020-03-20;Channel Islands;United Kingdom;14.0;18.999999999999996;2.583333333333334;
2020-03-20;Chongqing;China;576.0;576.1999999999999;inf;5760.666666665357
2020-03-20;Curacao;Netherlands;3.0;2.9999999999999996;inf;
2020-03-20;Diamond Princess;Canada;0.0;0.0;;
2020-03-20;Falkland Islands (Malvinas);United Kingdom;0.0;0.0;;
2020-03-20;Faroe Islands;Denmark;80.0;83.39999999999998;6.363636363636366;
2020-03-20;French Guiana;France;15.0;14.599999999999998;6.166666666666669;
2020-03-20;French Polynesia;France;11.0;10.599999999999998;1.6666666666666672;
2020-03-20;Fujian;China;299.0;301.3999999999999;198.00000000000003;124.44444444444416
2020-03-20;Gansu;China;134.0;134.2;267.3333333333334;334.3333333333287
2020-03-20;Gibraltar;United Kingdom;10.0;10.599999999999998;9.333333333333336;
2020-03-20;Grand Princess;Canada;10.0;10.199999999999998;18.66666666666667;
2020-03-20;Greenland;Denmark;2.0;2.1999999999999993;3.333333333333335;
2020-03-20;Guadeloupe;France;45.0;43.19999999999999;3.8888888888888897;
2020-03-20;Guangdong;China;1395.0;1391.1999999999998;110.48000000000005;157.0530303030311
2020-03-20;Guangxi;China;254.0;253.59999999999997;506.6666666666668;844.4444444444125
2020-03-20;Guizhou;China;146.0;145.99999999999997;inf;-1461.3333333334167
2020-03-20;Hainan;China;168.0;167.99999999999997;inf;inf
2020-03-20;Hebei;China;318.0;318.19999999999993;inf;3180.666666666848
2020-03-20;Henan;China;1273.0;1273.1999999999996;inf;12730.666666678246
2020-03-20;Shaanxi;China;247.0;246.99999999999997;492.6666666666668;493.0666666666528
2020-03-20;Alberta;Canada;146.0;163.2;4.925170068027212;3.989711934156379
2020-03-20;Shanghai;China;371.0;375.79999999999995;73.00000000000003;51.83098591549279
2020-03-20;no;Bolivia;15.0;16.399999999999995;8.666666666666668;
2020-03-20;no;Bosnia and Herzegovina;89.0;81.79999999999998;2.483660130718955;
2020-03-20;no;Botswana;0.0;0.0;;
2020-03-20;no;Brazil;793.0;870.5999999999999;2.8281868566904205;3.1893124796350607
2020-03-20;no;Brunei;78.0;78.39999999999998;14.73333333333334;
2020-03-20;no;Bulgaria;127.0;132.59999999999997;5.961904761904764;4.7272727272727275
2020-03-20;no;Burkina Faso;40.0;46.39999999999999;3.100000000000001;
2020-03-20;no;Burma;0.0;0.0;;
2020-03-20;no;Burundi;0.0;0.0;;
2020-03-20;no;Cabo Verde;1.0;1.3999999999999997;0.6666666666666667;
2020-03-20;no;Cambodia;51.0;51.999999999999986;5.125000000000002;
2020-03-20;no;Cameroon;20.0;21.999999999999996;2.8666666666666676;
2020-03-20;Shandong;China;762.0;762.9999999999998;1522.666666666667;761.9333333333333
2020-03-20;no;Chad;1.0;0.7999999999999998;1.3333333333333337;
2020-03-20;no;Chile;434.0;415.79999999999995;3.0952380952380962;4.094300943009431
2020-03-20;no;Colombia;128.0;149.99999999999997;6.152380952380954;3.8441558441558445
2020-03-20;no;Congo (Brazzaville);3.0;2.5999999999999996;2.3333333333333344;
2020-03-20;no;Congo (Kinshasa);18.0;17.799999999999997;1.7142857142857146;
2020-03-20;no;Costa Rica;89.0;91.79999999999998;3.5555555555555567;
2020-03-20;no;Cote d'Ivoire;9.0;10.399999999999999;5.333333333333337;
2020-03-20;no;Croatia;128.0;154.79999999999995;4.45390070921986;3.540433925049312
2020-03-20;no;Cuba;16.0;17.999999999999996;2.51851851851852;
2020-03-20;no;Cyprus;67.0;72.39999999999998;6.7777777777777795;
2020-03-20;no;Czechia;833.0;821.1999999999998;3.5971093044263784;4.772695285010557
2020-03-20;no;Denmark;1255.0;1236.7999999999997;11.659932659932663;13.898795180722892
2020-03-20;no;Diamond Princess;712.0;711.9999999999999;inf;592.333333333311
2020-03-20;no;Djibouti;1.0;0.9999999999999998;inf;
2020-03-20;no;Dominica;0.0;0.19999999999999996;;
2020-03-20;no;Dominican Republic;72.0;88.19999999999997;1.6601307189542487;
2020-03-20;no;Bhutan;2.0;1.5999999999999996;2.6666666666666665;
2020-03-20;no;Benin;2.0;1.9999999999999996;inf;
2020-03-20;no;Central African Republic;3.0;2.1999999999999997;1.6666666666666672;
2020-03-20;no;Belgium;2257.0;2350.7999999999993;4.788586251621273;4.970455512984252
2020-03-20;no;Belize;0.0;0.0;;
2020-03-20;Sichuan;China;541.0;541.1999999999999;1080.666666666667;900.999999999966
2020-03-20;Sint Maarten;Netherlands;1.0;0.5999999999999999;0.6666666666666667;
2020-03-20;South Australia;Australia;50.0;59.19999999999999;6.615384615384617;
2020-03-20;St Martin;France;4.0;3.999999999999999;7.333333333333336;
2020-03-20;Tasmania;Australia;10.0;13.599999999999998;inf;
2020-03-20;Tianjin;China;137.0;136.79999999999998;273.3333333333334;682.9999999999907
2020-03-20;Tibet;China;1.0;0.9999999999999998;inf;
2020-03-20;Turks and Caicos Islands;United Kingdom;0.0;0.0;;
2020-03-20;Victoria;Australia;121.0;189.39999999999998;inf;3.4383452665075587
2020-03-20;Western Australia;Australia;64.0;72.19999999999999;3.4712643678160937;
2020-03-20;Xinjiang;China;76.0;75.99999999999999;inf;
2020-03-20;Yukon;Canada;0.0;0.0;;
2020-03-20;Yunnan;China;176.0;175.99999999999994;inf;2.6391979564941928e+31
2020-03-20;Zhejiang;China;1234.0;1234.5999999999997;1233.0000000000005;1121.33333333331
2020-03-20;Shanxi;China;133.0;132.99999999999997;inf;inf
2020-03-20;no;Albania;70.0;71.6;11.696969696969699;
2020-03-20;no;Belarus;69.0;64.6;6.333333333333335;
2020-03-20;no;Barbados;5.0;6.399999999999999;2.6666666666666683;
2020-03-20;no;Bangladesh;20.0;20.599999999999994;5.666666666666668;
2020-03-20;no;Bahrain;285.0;291.59999999999997;18.827586206896555;13.776649746192883
2020-03-20;no;Afghanistan;24.0;26.39999999999999;22.66666666666667;
2020-03-20;no;Azerbaijan;44.0;46.79999999999998;4.833333333333335;
2020-03-20;no;Bahamas;3.0;2.999999999999999;2.3333333333333344;
2020-03-20;no;Armenia;136.0;137.79999999999995;4.294871794871796;5.139880952380957
2020-03-20;no;Argentina;128.0;145.59999999999997;4.136054421768708;3.746666666666668
2020-03-20;no;Antigua and Barbuda;1.0;0.9999999999999998;inf;
2020-03-20;no;Angola;1.0;0.9999999999999998;0.6666666666666667;
2020-03-20;no;Andorra;75.0;73.59999999999998;3.092592592592593;
2020-03-20;no;Algeria;90.0;118.19999999999997;10.458333333333337;
2020-03-20;no;Austria;2388.0;2488.5999999999995;5.4330637915543605;5.113362992255727
2020-03-21;no;Lithuania;83.0;97.99999999999999;2.3829787234042556;
2020-03-21;no;Liechtenstein;37.0;36.19999999999999;6.88888888888889;
2020-03-21;no;Libya;0.0;0.0;;
2020-03-21;no;Liberia;3.0;2.5999999999999996;4.666666666666669;
2020-03-21;no;Lebanon;187.0;204.39999999999998;11.266666666666671;6.793893129770993
2020-03-21;no;Kenya;7.0;10.399999999999997;inf;
2020-03-21;no;Laos;0.0;0.0;;
2020-03-21;no;Kyrgyzstan;14.0;10.599999999999998;1.3939393939393945;
2020-03-21;no;Kuwait;176.0;172.0;11.500000000000004;15.415873015872995
2020-03-21;no;Kosovo;0.0;0.0;;
2020-03-21;no;Korea, South;8799.0;8787.599999999999;74.11965811965815;72.93355761143842
2020-03-21;no;Luxembourg;670.0;632.3999999999999;2.963184079601991;3.751378446115291
2020-03-21;no;Latvia;124.0;127.99999999999997;5.631578947368422;5.400335008375212
2020-03-21;no;MS Zaandam;0.0;0.0;;
2020-03-21;no;Mauritania;2.0;1.9999999999999996;inf;
2020-03-21;no;Malawi;0.0;0.0;;
2020-03-21;no;Malaysia;1183.0;1187.3999999999999;7.333333333333337;7.70120009796718
2020-03-21;no;Maldives;13.0;12.999999999999998;inf;
2020-03-21;no;Mali;0.0;0.0;;
2020-03-21;no;Malta;73.0;77.39999999999999;6.333333333333336;
2020-03-21;no;Mauritius;14.0;18.599999999999994;1.757575757575758;
2020-03-21;no;Mexico;203.0;210.39999999999998;3.803921568627452;4.321428571428572
2020-03-21;no;Moldova;80.0;79.6;4.193548387096775;
2020-03-21;no;Monaco;11.0;14.999999999999996;4.833333333333335;
2020-03-21;no;Mongolia;10.0;8.399999999999999;3.6666666666666665;
2020-03-21;no;Montenegro;14.0;15.799999999999995;1.8787878787878791;
2020-03-21;no;Morocco;96.0;98.79999999999998;4.76767676767677;
2020-03-21;no;Mozambique;0.0;0.3999999999999999;;
2020-03-21;no;Madagascar;3.0;4.199999999999999;1.3333333333333341;
2020-03-21;no;Kazakhstan;53.0;53.599999999999994;10.814814814814817;
2020-03-21;no;Estonia;306.0;306.79999999999995;14.63247863247864;14.74529914529915
2020-03-21;no;Japan;1007.0;1024.6;23.244979919678723;21.16594516594515
2020-03-21;no;Namibia;3.0;3.1999999999999993;inf;
2020-03-21;no;Eswatini;1.0;2.1999999999999993;inf;
2020-03-21;no;Ethiopia;9.0;9.2;5.333333333333337;
2020-03-21;no;Fiji;1.0;1.5999999999999996;inf;
2020-03-21;no;Finland;523.0;539.7999999999998;7.441734417344177;7.039362232187348
2020-03-21;no;France;14282.0;14727.8;7.3810221831330045;6.636599057997462
2020-03-21;no;Gabon;4.0;3.599999999999999;1.777777777777778;
2020-03-21;no;Gambia;1.0;1.1999999999999997;inf;
2020-03-21;no;Georgia;49.0;49.39999999999999;9.77777777777778;
2020-03-21;no;Germany;22213.0;22262.0;5.5496880893660245;5.871201113000462
2020-03-21;no;Ghana;19.0;19.199999999999996;3.8333333333333344;
2020-03-21;no;Greece;530.0;552.3999999999999;8.589285714285717;9.721141374837877
2020-03-21;no;Grenada;0.0;0.3999999999999999;;
2020-03-21;no;Guatemala;17.0;15.399999999999999;3.1666666666666674;
2020-03-21;no;Jordan;85.0;95.59999999999998;9.958333333333336;
2020-03-21;no;Guinea;2.0;1.9999999999999996;2.6666666666666665;
2020-03-21;no;Guyana;7.0;11.999999999999998;inf;
2020-03-21;no;Haiti;2.0;2.3999999999999995;1.3333333333333337;
2020-03-21;no;Holy See;1.0;0.9999999999999998;inf;
2020-03-21;no;Honduras;24.0;23.199999999999996;3.3333333333333353;
2020-03-21;no;Hungary;103.0;111.79999999999997;5.800000000000002;4.835087719298248
2020-03-21;no;Iceland;473.0;473.5999999999999;5.650349650349653;5.9086491739552995
2020-03-21;no;India;330.0;332.5999999999999;3.764705882352942;4.521496370742606
2020-03-21;no;Indonesia;450.0;444.5999999999999;5.419664268585135;5.40153698366955
2020-03-21;no;Iran;20610.0;20669.6;17.751853533060984;17.519584117594327
2020-03-21;no;Iraq;214.0;222.59999999999997;18.606060606060616;11.255985267034987
2020-03-21;no;Ireland;785.0;811.1999999999998;5.921052631578949;4.317941952506597
2020-03-21;no;Israel;712.0;724.3999999999999;3.901754385964913;4.142380952380954
2020-03-21;no;Italy;53578.0;52939.79999999999;7.527917297828806;8.47613078823909
2020-03-21;no;Jamaica;16.0;16.999999999999996;31.333333333333343;
2020-03-21;no;Guinea-Bissau;0.0;0.0;;
2020-03-21;no;Nepal;1.0;1.1999999999999997;inf;
2020-03-21;no;Slovenia;383.0;373.19999999999993;6.941580756013748;11.165577342047936
2020-03-21;no;New Zealand;52.0;64.59999999999998;3.3055555555555567;
2020-03-21;no;Sri Lanka;77.0;77.79999999999998;8.235294117647062;
2020-03-21;no;Sudan;2.0;1.9999999999999996;inf;
2020-03-21;no;Suriname;4.0;3.799999999999999;2.0000000000000013;
2020-03-21;no;Sweden;1763.0;1764.1999999999998;9.960905349794242;10.670637546878446
2020-03-21;no;Switzerland;6575.0;6442.5999999999985;4.251733333333336;5.080542643013
2020-03-21;no;Syria;0.0;0.3999999999999999;;
2020-03-21;no;Taiwan*;153.0;151.99999999999997;5.86666666666667;7.122994652406421
2020-03-21;no;Tanzania;6.0;8.399999999999999;inf;
2020-03-21;no;Thailand;411.0;464.9999999999999;4.820143884892088;3.9634801288936647
2020-03-21;no;Timor-Leste;0.0;0.3999999999999999;;
2020-03-21;no;Togo;16.0;11.999999999999996;1.1555555555555557;
2020-03-21;no;Trinidad and Tobago;49.0;33.599999999999994;1.116666666666667;
2020-03-21;no;Tunisia;60.0;63.39999999999999;4.8571428571428585;
2020-03-21;no;Turkey;670.0;797.1999999999998;1.7029288702928878;2.0119592875318073
2020-03-21;no;US;25600.0;27147.799999999996;3.2970555977389706;3.26622691991841
2020-03-21;no;Uganda;1.0;2.1999999999999993;0.6666666666666667;
2020-03-21;no;Ukraine;47.0;47.599999999999994;1.9784946236559144;
2020-03-21;no;United Arab Emirates;153.0;156.79999999999995;22.20512820512821;10.128571428571439
2020-03-21;no;United Kingdom;5018.0;4804.599999999999;3.346214398168027;5.181384555885008
2020-03-21;no;Uruguay;110.0;120.59999999999998;6.086021505376345;4.027662517289074
2020-03-21;no;Uzbekistan;43.0;37.599999999999994;3.300000000000001;
2020-03-21;no;Venezuela;70.0;60.19999999999999;3.6666666666666687;
2020-03-21;no;Vietnam;94.0;101.19999999999999;20.000000000000004;
2020-03-21;no;West Bank and Gaza;48.0;49.99999999999999;23.16666666666668;
2020-03-21;no;Western Sahara;0.0;0.0;;
2020-03-21;no;Yemen;0.0;0.0;;
2020-03-21;no;Zambia;2.0;2.3999999999999995;inf;
2020-03-21;no;Zimbabwe;3.0;1.9999999999999996;0.8888888888888893;
2020-03-21;no;Eritrea;1.0;0.5999999999999999;0.6666666666666667;
2020-03-21;no;Spain;25374.0;25530.199999999997;5.734448792335718;5.638602729697225
2020-03-21;no;South Sudan;0.0;0.0;;
2020-03-21;no;South Africa;240.0;253.59999999999997;4.385185185185187;4.042838018741635
2020-03-21;no;Somalia;1.0;0.9999999999999998;inf;
2020-03-21;no;Nicaragua;2.0;1.5999999999999996;2.6666666666666665;
2020-03-21;no;Niger;1.0;1.3999999999999997;1.3333333333333337;
2020-03-21;no;Nigeria;22.0;22.399999999999995;2.0000000000000004;
2020-03-21;no;North Macedonia;85.0;90.19999999999999;3.6036036036036054;
2020-03-21;no;Norway;2118.0;2156.7999999999997;10.354838709677422;9.796956012711158
2020-03-21;no;Oman;52.0;53.79999999999998;24.666666666666675;
2020-03-21;no;Pakistan;730.0;667.1999999999999;4.070048309178746;4.967741935483871
2020-03-21;no;Panama;200.0;220.79999999999995;3.2673992673992687;3.379721669980121
2020-03-21;no;Papua New Guinea;1.0;0.7999999999999998;1.3333333333333337;
2020-03-21;no;Paraguay;18.0;17.199999999999996;4.000000000000001;
2020-03-21;no;Peru;318.0;308.79999999999995;6.23809523809524;5.223118279569893
2020-03-21;no;Philippines;307.0;319.19999999999993;5.585185185185186;5.997056659308317
2020-03-21;no;Poland;536.0;539.8;4.847145488029467;4.999999999999998
2020-03-21;no;Portugal;1280.0;1348.9999999999998;4.154882154882156;3.8251326579835987
2020-03-21;no;Netherlands;3631.0;3607.5999999999995;5.1722174779390855;5.9289333589891635
2020-03-21;no;Qatar;481.0;481.19999999999993;44.7936507936508;45.28846153846139
2020-03-21;no;Russia;306.0;312.5999999999999;4.722741433021808;4.723039215686278
2020-03-21;no;Rwanda;17.0;19.399999999999995;3.1111111111111116;
2020-03-21;no;Saint Kitts and Nevis;0.0;0.0;;
2020-03-21;no;Saint Lucia;2.0;2.1999999999999993;inf;
2020-03-21;no;Saint Vincent and the Grenadines;1.0;0.9999999999999998;inf;
2020-03-21;no;San Marino;144.0;153.79999999999995;10.853333333333335;10.472636815920405
2020-03-21;no;Sao Tome and Principe;0.0;0.0;;
2020-03-21;no;Saudi Arabia;392.0;416.5999999999999;5.70621468926554;4.675786593707254
2020-03-21;no;Senegal;47.0;52.39999999999999;4.833333333333335;
2020-03-21;no;Serbia;171.0;175.99999999999994;4.009803921568629;4.4396284829721395
2020-03-21;no;Seychelles;7.0;6.799999999999999;13.333333333333337;
2020-03-21;no;Sierra Leone;0.0;0.0;;
2020-03-21;no;Singapore;432.0;425.19999999999993;8.904214559386975;10.038095238095238
2020-03-21;no;Slovakia;178.0;161.79999999999995;5.30909090909091;7.395189003436429
2020-03-21;no;Romania;367.0;392.19999999999993;7.051851851851854;5.902064896755162
2020-03-21;no;Equatorial Guinea;6.0;6.599999999999999;inf;
2020-03-21;no;El Salvador;3.0;2.1999999999999997;1.6666666666666672;
2020-03-21;Alberta;Canada;195.0;203.99999999999997;4.0350877192982475;4.2279348757497885
2020-03-21;Inner Mongolia;China;75.0;74.99999999999999;inf;
2020-03-21;Isle of Man;United Kingdom;1.0;3.9999999999999996;1.3333333333333337;
2020-03-21;Jiangsu;China;631.0;631.8;inf;1578.4999999998654
2020-03-21;Jiangxi;China;935.0;935.3999999999999;inf;4675.999999998937
2020-03-21;Jilin;China;93.0;92.99999999999997;inf;
2020-03-21;Liaoning;China;126.0;126.19999999999999;251.33333333333343;314.49999999999557
2020-03-21;Macau;China;18.0;19.999999999999993;34.66666666666667;
2020-03-21;Manitoba;Canada;18.0;18.4;34.66666666666667;
2020-03-21;Martinique;France;32.0;36.79999999999999;6.4444444444444455;
2020-03-21;Mayotte;France;7.0;10.2;2.6666666666666674;
2020-03-21;Montserrat;United Kingdom;1.0;0.9999999999999998;inf;
2020-03-21;New Brunswick;Canada;17.0;14.599999999999998;4.333333333333334;
2020-03-21;New Caledonia;France;4.0;3.999999999999999;2.6666666666666665;
2020-03-21;New South Wales;Australia;436.0;486.79999999999995;5.664082687338502;4.675958188153309
2020-03-21;Newfoundland and Labrador;Canada;6.0;9.2;2.8888888888888893;
2020-03-21;Ningxia;China;75.0;74.99999999999999;inf;
2020-03-21;Northern Territory;Australia;3.0;3.3999999999999995;2.3333333333333344;
2020-03-21;Northwest Territories;Canada;0.0;0.0;;
2020-03-21;Nova Scotia;Canada;21.0;23.799999999999997;4.7619047619047645;
2020-03-21;Ontario;Canada;377.0;373.99999999999994;5.233333333333334;6.13793103448276
2020-03-21;Prince Edward Island;Canada;2.0;2.3999999999999995;inf;
2020-03-21;Qinghai;China;18.0;17.999999999999996;inf;
2020-03-21;Quebec;Canada;181.0;257.5999999999999;4.900000000000001;2.60284732449681
2020-03-21;Queensland;Australia;221.0;225.39999999999998;4.753246753246755;4.515599343185552
2020-03-21;Recovered;Canada;0.0;0.0;;
2020-03-21;Reunion;France;45.0;44.39999999999999;1.8709677419354842;
2020-03-21;Saint Barthelemy;France;3.0;2.9999999999999996;inf;
2020-03-21;Saint Pierre and Miquelon;France;0.0;0.0;;
2020-03-21;Saskatchewan;Canada;26.0;35.99999999999999;4.133333333333335;
2020-03-21;Hunan;China;1018.0;1017.9999999999999;inf;inf
2020-03-21;Hong Kong;China;273.0;281.99999999999994;7.5589743589743605;7.525252525252526
2020-03-21;Henan;China;1273.0;1273.3999999999996;inf;6366.00000000217
2020-03-21;Heilongjiang;China;484.0;483.7999999999999;967.3333333333337;1208.4999999999827
2020-03-21;no;Egypt;294.0;305.59999999999997;14.649122807017548;9.10963455149501
2020-03-21;Anguilla;United Kingdom;0.0;0.0;;
2020-03-21;Anhui;China;990.0;989.9999999999998;inf;3.711372126319959e+31
2020-03-21;Aruba;Netherlands;5.0;6.399999999999999;9.333333333333336;
2020-03-21;Australian Capital Territory;Australia;9.0;13.999999999999996;2.5333333333333337;
2020-03-21;Beijing;China;504.0;506.7999999999999;40.97222222222223;36.815920398009936
2020-03-21;Bermuda;United Kingdom;2.0;3.599999999999999;inf;
2020-03-21;Bonaire, Sint Eustatius and Saba;Netherlands;0.0;0.0;;
2020-03-21;British Columbia;Canada;424.0;364.4;3.1986183074265986;5.02251510159253
2020-03-21;British Virgin Islands;United Kingdom;0.0;0.0;;
2020-03-21;Cayman Islands;United Kingdom;3.0;3.3999999999999995;inf;
2020-03-21;Channel Islands;United Kingdom;32.0;24.999999999999993;1.8095238095238102;
2020-03-21;Chongqing;China;576.0;576.5999999999999;inf;1920.8888888888164
2020-03-21;Curacao;Netherlands;3.0;3.1999999999999993;inf;
2020-03-21;Shaanxi;China;248.0;247.39999999999995;247.00000000000009;617.5000000000134
2020-03-21;Diamond Princess;Canada;0.0;0.0;;
2020-03-21;Faroe Islands;Denmark;92.0;95.39999999999998;8.133333333333336;
2020-03-21;French Guiana;France;18.0;16.399999999999995;4.190476190476192;
2020-03-21;French Polynesia;France;15.0;13.599999999999998;2.370370370370371;
2020-03-21;Fujian;China;303.0;304.79999999999995;85.52380952380956;88.64705882352928
2020-03-21;Gansu;China;134.0;134.79999999999995;inf;223.6666666666688
2020-03-21;Gibraltar;United Kingdom;10.0;11.999999999999998;inf;
2020-03-21;Grand Princess;Canada;10.0;10.999999999999996;19.33333333333334;
2020-03-21;Greenland;Denmark;2.0;2.7999999999999994;inf;
2020-03-21;Guadeloupe;France;53.0;50.19999999999999;4.366666666666667;
2020-03-21;Guangdong;China;1400.0;1400.1999999999998;126.45454545454551;147.97163120567237
2020-03-21;Guangxi;China;254.0;253.79999999999995;507.3333333333335;1267.9999999999818
2020-03-21;Guizhou;China;146.0;145.99999999999997;inf;-1460.66666666675
2020-03-21;Hainan;China;168.0;167.99999999999997;inf;inf
2020-03-21;Hebei;China;318.0;318.4;inf;1590.9999999998643
2020-03-21;Falkland Islands (Malvinas);United Kingdom;0.0;0.0;;
2020-03-21;Shandong;China;764.0;764.3999999999999;508.22222222222246;586.974358974354
2020-03-21;Hubei;China;67800.0;67799.99999999999;inf;677999.3333431996
2020-03-21;Shanxi;China;133.0;133.2;inf;1330.6666666665535
2020-03-21;no;Bolivia;19.0;19.399999999999995;4.380952380952381;
2020-03-21;no;Bosnia and Herzegovina;93.0;101.39999999999998;5.444444444444448;
2020-03-21;no;Botswana;0.0;0.0;;
2020-03-21;no;Brazil;1021.0;1180.9999999999998;4.0583333333333345;3.213539791141521
2020-03-21;no;Brunei;83.0;83.0;19.66666666666667;
2020-03-21;no;Bulgaria;163.0;154.39999999999998;3.7101449275362333;5.758369723435225
2020-03-21;no;Burkina Faso;64.0;62.19999999999999;2.9462365591397854;
2020-03-21;no;Burma;0.0;0.0;;
2020-03-21;no;Burundi;0.0;0.0;;
2020-03-21;no;Cabo Verde;3.0;1.9999999999999996;0.8888888888888893;
2020-03-21;no;Cambodia;53.0;62.399999999999984;5.875000000000001;
2020-03-21;no;Cameroon;27.0;31.199999999999992;2.8571428571428585;
2020-03-21;no;Central African Republic;3.0;2.5999999999999996;2.3333333333333344;
2020-03-21;no;Chad;1.0;0.9999999999999998;inf;
2020-03-21;no;Bhutan;2.0;1.7999999999999996;3.333333333333335;
2020-03-21;no;Chile;537.0;517.3999999999999;2.6956521739130452;4.48278310259141
2020-03-21;no;Congo (Brazzaville);3.0;3.1999999999999993;inf;
2020-03-21;no;Congo (Kinshasa);23.0;24.199999999999996;4.074074074074074;
